Cores, Execution Time, GFLOPs
98, 3.380531, 591.623118
98, 3.378994, 591.892071
99, 3.539372, 565.072019
99, 3.390491, 589.885148
99, 3.616323, 553.047903
99, 3.457700, 578.419241
99, 3.737362, 535.136811
100, 3.638883, 549.619154
100, 3.633262, 550.469596
100, 3.629071, 551.105218
100, 3.634712, 550.249901
100, 3.636662, 549.954928
101, 3.560281, 561.753386
101, 3.509159, 569.937062
101, 3.485050, 573.879919
101, 3.578639, 558.871628
101, 3.778272, 529.342496
102, 3.369177, 593.616851
102, 3.378086, 592.051270
102, 3.369380, 593.580969
102, 3.421516, 584.536184
102, 3.393269, 589.402113
103, 3.567376, 560.636191
103, 3.612140, 553.688332
103, 3.529676, 566.624221
103, 3.639643, 549.504515
103, 3.548506, 563.617557
104, 3.664854, 545.724375
104, 3.650340, 547.894190
104, 3.658284, 546.704386
104, 3.648559, 548.161675
104, 3.645633, 548.601546
105, 3.737195, 535.160799
105, 3.771742, 530.258903
105, 3.699589, 540.600639
105, 3.753668, 532.812124
105, 3.819102, 523.683293
106, 3.463889, 577.385696
106, 3.467971, 576.706167
106, 3.482648, 574.275594
106, 3.459413, 578.132752
106, 3.463830, 577.395498
107, 4.096263, 488.249885
107, 3.781467, 528.895244
107, 3.683562, 542.952773
107, 3.555457, 562.515601
107, 3.695959, 541.131483
108, 3.676500, 543.995603
108, 3.674864, 544.237881
108, 3.678190, 543.745639
108, 3.669856, 544.980448
108, 3.673776, 544.398958
109, 4.009990, 498.754347
109, 3.738158, 535.022862
109, 3.859543, 518.196051
109, 3.757418, 532.280400
109, 3.742588, 534.389605
110, 3.481195, 574.515372
110, 3.475106, 575.522052
110, 3.442861, 580.912197
110, 3.462582, 577.603621
110, 3.470790, 576.237698
111, 3.944866, 506.988133
111, 3.666236, 545.518668
111, 3.744116, 534.171433
111, 3.844197, 520.264727
111, 3.672085, 544.649714
112, 3.708172, 539.349243
112, 3.689033, 542.147529
112, 3.703000, 540.102617
112, 3.700739, 540.432644
112, 3.698191, 540.805000
113, 3.735693, 535.375872
113, 3.945400, 506.919501
113, 4.008705, 498.914259
113, 3.887079, 514.525224
113, 3.837921, 521.115443
114, 3.473598, 575.771801
114, 3.573823, 559.624875
114, 3.560619, 561.700086
114, 3.503727, 570.820653
114, 3.514191, 569.121061
115, 3.801423, 526.118803
115, 3.766708, 530.967571
115, 3.786008, 528.260859
115, 3.739760, 534.793626
115, 3.829707, 522.233193
116, 3.696725, 541.019374
116, 3.692919, 541.576952
116, 3.703487, 540.031563
116, 3.708472, 539.305677
116, 3.698038, 540.827337
117, 3.865745, 517.364736
117, 3.807528, 525.275257
117, 4.205772, 475.536988
117, 3.717481, 537.998677
117, 3.719543, 537.700455
118, 3.532591, 566.156734
118, 3.571941, 559.919627
