Cores, Execution Time, GFLOPs
114, 3.194700, 626.036849
114, 3.202498, 624.512544
114, 3.242043, 616.894967
114, 3.189563, 627.045072
114, 3.256374, 614.180074
115, 3.234809, 618.274499
115, 3.226469, 619.872642
115, 3.232998, 618.620917
115, 3.355512, 596.034144
115, 3.239936, 617.296096
116, 3.166114, 631.689245
116, 3.208893, 623.267814
116, 3.181708, 628.593215
116, 3.250989, 615.197325
116, 3.210033, 623.046523
117, 3.234418, 618.349288
117, 3.255122, 614.416320
117, 3.276054, 610.490556
117, 3.239165, 617.443002
117, 3.309890, 604.249627
118, 3.319384, 602.521445
118, 3.327514, 601.049297
118, 3.318910, 602.607413
118, 3.340090, 598.786266
118, 3.281045, 609.561821
119, 3.336118, 599.499107
119, 3.341234, 598.581178
119, 3.368427, 593.748967
119, 3.293309, 607.291990
119, 3.343240, 598.222004
120, 3.298994, 606.245443
120, 3.326775, 601.182774
120, 3.288470, 608.185565
120, 3.338597, 599.054013
120, 3.300058, 606.049874
121, 3.338725, 599.031030
121, 3.315012, 603.316088
121, 3.317486, 602.866183
121, 3.337287, 599.289178
121, 3.335788, 599.558440
122, 3.287403, 608.382959
122, 3.310877, 604.069548
122, 3.278797, 609.979863
122, 3.303909, 605.343458
122, 3.265966, 612.376337
123, 3.372745, 592.988832
123, 3.362007, 594.882816
123, 3.376977, 592.245604
123, 3.365731, 594.224587
123, 3.359521, 595.323033
124, 3.396403, 588.858219
124, 3.351813, 596.691958
124, 3.395789, 588.964695
124, 3.348267, 597.323866
124, 3.370646, 593.358053
125, 3.413305, 585.942421
125, 3.375399, 592.522554
125, 3.456082, 578.689976
125, 3.429246, 583.218564
125, 3.409416, 586.610739
126, 3.423772, 584.150968
126, 3.446155, 580.356898
126, 3.421612, 584.519877
126, 3.425970, 583.776219
126, 3.399519, 588.318556
127, 3.430128, 583.068681
127, 3.382698, 591.244097
127, 3.390871, 589.818899
127, 3.399605, 588.303707
127, 3.420678, 584.679394
128, 3.412971, 585.999650
128, 3.392198, 589.588173
128, 3.379299, 591.838803
128, 3.392159, 589.595045
128, 3.390571, 589.871064
