Cores, Execution Time, GFLOPs
121, 1.341059, 1491.358313
121, 1.405948, 1422.527844
121, 1.347812, 1483.886971
121, 1.394124, 1434.592449
122, 1.353728, 1477.401539
122, 1.331123, 1502.490998
122, 1.373187, 1456.466121
122, 1.385472, 1443.551806
122, 1.355183, 1475.815537
123, 2.067625, 967.293359
123, 1.903136, 1050.896791
123, 2.007099, 996.462906
123, 2.008162, 995.935579
123, 2.023014, 988.623761
124, 1.664123, 1201.834152
124, 1.574770, 1270.026337
124, 1.600103, 1249.919150
124, 1.625878, 1230.104897
124, 1.824113, 1096.423173
125, 1.426058, 1402.467941
125, 1.492946, 1339.633480
125, 1.531099, 1306.251117
125, 1.428419, 1400.149113
125, 1.567589, 1275.844409
126, 1.345445, 1486.496567
126, 1.327044, 1507.109371
126, 1.390087, 1438.758594
126, 1.400335, 1428.229174
126, 1.326327, 1507.923599
127, 1.306848, 1530.399740
127, 1.307670, 1529.438383
127, 1.353906, 1477.207137
127, 1.327444, 1506.655056
127, 1.337463, 1495.368252
128, 1.288376, 1552.341292
128, 1.285523, 1555.787281
128, 1.275236, 1568.336683
128, 1.243520, 1608.338088
128, 1.337084, 1495.792124
