Cores, Execution Time, GFLOPs
80, 1.542724, 1296.408043
80, 1.546313, 1293.399149
81, 1.559704, 1282.294939
81, 1.542081, 1296.948687
81, 1.543290, 1295.932845
81, 1.536452, 1301.700287
81, 1.548902, 1291.237164
82, 1.528782, 1308.230632
82, 1.534128, 1303.672163
82, 1.533738, 1304.003517
82, 1.548306, 1291.734158
82, 1.530795, 1306.510764
83, 1.949968, 1025.657761
83, 1.973738, 1013.305964
83, 1.962156, 1019.287133
83, 1.971621, 1014.393967
83, 1.976151, 1012.068492
84, 1.535587, 1302.433545
84, 1.549560, 1290.689275
84, 1.568576, 1275.041556
84, 1.541636, 1297.322768
84, 1.534946, 1302.977692
85, 1.543042, 1296.141161
85, 1.540913, 1297.931626
85, 1.555490, 1285.768484
85, 1.539032, 1299.517767
85, 1.561617, 1280.724152
86, 1.615331, 1238.135999
86, 1.623052, 1232.246434
86, 1.590141, 1257.750371
86, 1.609993, 1242.241474
86, 1.573707, 1270.884439
87, 1.799735, 1111.274972
87, 1.812763, 1103.288374
87, 1.869839, 1069.610879
87, 1.858686, 1076.029000
87, 1.855658, 1077.785040
88, 1.589889, 1257.949723
88, 1.595358, 1253.637266
88, 1.628295, 1228.278672
88, 1.612225, 1240.521617
88, 1.599031, 1250.757730
89, 1.618252, 1235.901664
89, 1.609255, 1242.811468
89, 1.609406, 1242.694463
89, 1.612073, 1240.638400
89, 1.626263, 1229.813341
90, 1.556998, 1284.522827
90, 1.570405, 1273.556823
90, 1.574175, 1270.507009
90, 1.549468, 1290.765306
90, 1.541703, 1297.267113
91, 1.545435, 1294.134012
91, 1.559747, 1282.259429
91, 1.570493, 1273.485366
91, 1.604667, 1246.364508
91, 1.555618, 1285.662386
92, 1.615939, 1237.670700
92, 1.583990, 1262.634251
92, 1.609883, 1242.326030
92, 1.590440, 1257.513533
92, 1.579052, 1266.582961
93, 1.739223, 1149.938755
93, 1.763981, 1133.799281
93, 1.710600, 1169.180135
93, 1.676046, 1193.284806
93, 1.747607, 1144.422006
94, 1.882340, 1062.507334
94, 1.884709, 1061.171976
94, 1.852199, 1079.797488
94, 1.844440, 1084.339933
94, 1.878483, 1064.688767
95, 1.649287, 1212.644920
95, 1.640422, 1219.198829
95, 1.668995, 1198.326082
95, 1.673023, 1195.440833
95, 1.664885, 1201.283952
96, 1.546206, 1293.489080
96, 1.548375, 1291.676720
96, 1.550619, 1289.807075
96, 1.527562, 1309.276208
96, 1.557213, 1284.345779
97, 1.557975, 1283.718000
97, 1.526588, 1310.111421
97, 1.556106, 1285.259350
97, 1.538113, 1300.294538
97, 1.545461, 1294.112560
98, 1.536106, 1301.993347
98, 1.531840, 1305.619708
98, 1.544646, 1294.795156
98, 1.536273, 1301.851650
98, 1.508702, 1325.642428
99, 1.560798, 1281.395947
99, 1.539880, 1298.802787
99, 1.533880, 1303.883162
99, 1.531953, 1305.522994
99, 1.546958, 1292.859679
100, 1.550044, 1290.285699
100, 1.537139, 1301.118617
100, 1.531519, 1305.892794
100, 1.537840, 1300.525306
100, 1.544959, 1294.532971
101, 1.538650, 1299.840694
101, 1.570792, 1273.242868
101, 1.541142, 1297.738885
101, 1.544714, 1294.737983
101, 1.543008, 1296.169388
102, 1.530726, 1306.569972
102, 1.592094, 1256.207062
